1,1247.5,-1,15,150,35.331
2,968.42,10.093,50.505,505.05,35.271
3,487.5,188.91,17.815,178.15,97.065
3,919.5,163,15,150,42.933
4,423,54.834,35.8,358,177.15
4,1095,-2.3841,42.493,424.93,95.951
5,266.27,-3.3645,50.505,505.05,142.88
5,996.81,93.861,25.253,252.53,137.79
5,372.27,162.35,21.186,211.86,132.91
6,218.51,-2.8346,42.493,424.93,148.79
6,1106,95,17.815,178.15,122.36
6,383.5,231.68,17.815,178.15,98.643
7,293.1,-2.8346,50.505,505.05,158.22
7,487.5,217.43,17.815,178.15,67.93
7,1061.7,99.252,25.253,252.53,61.992
7,747.5,231,15,150,44.523
8,1091.8,70.099,21.186,211.86,101.01
8,411.83,184.94,21.186,211.86,74.405
9,294.93,54.834,35.8,358,93.867
10,1090,95,21.186,211.86,91.347
11,213.81,-2.8346,42.493,424.93,82.361
11,371.5,67,15,150,47.757
12,281.77,-2.8346,42.493,424.93,144.18
13,976,72.336,30,300,137.63
13,415.5,115,15,150,54.474
14,1106,141.39,21.186,211.86,113.11
14,298.63,-1.1881,21.186,211.86,95.965
15,535.5,160.4,17.815,178.15,86.148
15,1238.7,92.523,25.253,252.53,80.833
16,463.01,5.0467,42.493,424.93,144.36
16,1110.8,163,17.815,178.15,80.193
16,723.5,223,15,150,36.13
17,349.73,-2.8346,42.493,424.93,121.58
17,597.85,155.64,21.186,211.86,111.25
17,1177.3,94.588,21.186,211.86,108.89
18,504.42,62,30,300,139.25
18,9.9115,-3.3645,50.505,505.05,109.53
19,348.63,-3.3645,50.505,505.05,129.16
19,564.42,62,30,300,102.32
19,1035.5,183,15,150,54.659
19,703.5,251,15,150,46.898
20,479,-2.3841,35.8,358,102.06
20,1097.3,134.12,25.253,252.53,101.66
20,716.59,203,17.815,178.15,68.453
21,524.63,62,35.8,358,181.66
21,597.85,119.44,25.253,252.53,155.92
21,1186.8,127.13,17.815,178.15,83.655
22,380.9,-3.3645,50.505,505.05,166.96
22,587.5,203,17.815,178.15,91.157
22,615.28,151.06,21.186,211.86,56.144
23,485.66,-3.3645,50.505,505.05,142.85
23,348.63,-4,60,600,129.29
23,256.72,131.13,35.8,358,77.403
24,362.11,-3.3645,50.505,505.05,119.43
24,490.95,187,21.186,211.86,56.501
24,279.63,43,17.815,178.15,40.288
25,1083.8,119,25.253,252.53,101.96
25,485.3,155.64,21.186,211.86,99.564
25,927.5,193.66,17.815,178.15,99.365
26,1073,105.98,25.253,252.53,108.93
26,474.36,165.15,17.815,178.15,72.629
27,1140.8,72.336,25.253,252.53,68.107
27,479.11,160.4,17.815,178.15,45.081
27,341.37,193.66,17.815,178.15,39.424
28,1143,46,30,300,105.81
28,467.5,131.88,21.186,211.86,79.988
28,968.31,160.4,17.815,178.15,62.233
28,875.23,224.47,21.186,211.86,57.571
29,1063,92.523,30,300,84.383
29,545.6,188.91,17.815,178.15,41.161
30,1009.7,70.099,30,300,107.05
30,982.6,155.64,25.253,252.53,75.121
30,253.6,-1.4118,21.186,211.86,60.778
30,457.26,132.9,25.253,252.53,51.355
30,512.36,231.68,17.815,178.15,41.008
31,1127,-1.6822,35.8,358,99.004
31,1056.8,128.47,25.253,252.53,74.679
31,530.51,111.53,21.186,211.86,73.466
31,507.5,211,15,150,61.865
31,923.5,167,15,150,41.603
32,982.69,62,35.8,358,109.83
34,110,-4,60,600,130.43
36,375.58,-3.3645,50.505,505.05,136.62
36,1211.8,5.0467,25.253,252.53,54.427
36,863,132.9,42.493,424.93,42.545
36,951,86,30,300,41.061
36,519,142,30,300,38.969
37,820.3,77.647,35.8,358,139.92
37,132.54,26.225,42.493,424.93,99.761
37,730.83,222.18,17.815,178.15,94.439
37,231,118,30,300,85.186
37,302.32,159.81,25.253,252.53,77.294
37,349.67,196.24,21.186,211.86,61.227
38,780.63,118,30,300,140.21
38,261.89,151.06,25.253,252.53,106.58
38,707.5,226.93,17.815,178.15,106.46
38,191,105.88,30,300,92.908
38,321.41,159.81,25.253,252.53,58.883
38,75.224,73.907,35.8,358,49.609
39,934.93,-2.8346,42.493,424.93,123.9
39,868.06,32.471,35.8,358,97.716
39,1173.7,-3.3645,50.505,505.05,82.96
39,455.36,243,17.815,178.15,77.603
40,722.65,217.43,21.186,211.86,46.966
41,484.21,146.36,25.253,252.53,71.952
41,361.06,-2.8346,42.493,424.93,71.26
42,266.27,-2.3841,42.493,424.93,121.18
42,422.12,168,21.186,211.86,84.079
42,914.79,190.59,25.253,252.53,64.443
43,515.5,207,17.815,178.15,106.21
43,854.32,222.18,17.815,178.15,89.528
44,430.32,110,30,300,96.911
44,955.79,166.54,25.253,252.53,71.997
44,1039.5,231,15,150,52.12
44,1144.4,173.27,25.253,252.53,47.023
45,416.84,65.607,25.253,252.53,116.68
45,1002.9,155,25.253,252.53,86.836
45,1079.5,219,15,150,44.268
45,145.84,-2.8346,42.493,424.93,38.389
46,490.95,166.54,25.253,252.53,60.318
47,483.86,153.08,25.253,252.53,99.141
47,773.51,159.81,25.253,252.53,80.441
47,730.83,207.92,17.815,178.15,39.659
48,86.737,46,30,300,95.516
48,331.5,174.65,17.815,178.15,84.457
48,495,70,30,300,82.425
48,161.19,-2.3841,35.8,358,67.051
49,816.33,150.89,21.186,211.86,97.892
49,699.79,188.91,25.253,252.53,91.914
50,410.11,142,30,300,131.33
50,780.18,38.692,42.493,424.93,123.08
50,984.07,-3.3645,50.505,505.05,84.633
50,947.5,196.24,21.186,211.86,56.843
51,1089.7,-3.3645,50.505,505.05,77.773
52,359,6,35.8,358,186.7
52,495,110,30,300,125.66
52,1164.6,233.83,30,300,79.473
52,944.48,30,42.493,424.93,72.892
53,1053.8,112.71,25.253,252.53,96.485
53,632.42,180,25.253,252.53,72.354
54,186.95,-4,60,600,117.98
54,511.16,173.27,25.253,252.53,97.417
54,1207,5.0467,30,300,65.391
55,495.52,-2.8346,42.493,424.93,107.96
55,841.26,153.08,25.253,252.53,81.696
55,551,45.421,30,300,78.142
55,1018.1,8.5039,42.493,424.93,49.466
56,1171.4,65.607,30,300,116.33
56,1115.5,136.63,25.253,252.53,78.013
56,948.7,119,21.186,211.86,76.839
56,1151.5,231,15,150,75.432
56,543,16.689,35.8,358,73.322
56,179.82,-2.8346,42.493,424.93,63.2
56,507.5,195,15,150,39.802
57,524.18,26.225,35.8,358,87.737
57,794.11,173.27,25.253,252.53,82.402
57,327.12,184.16,17.815,178.15,77.176
58,161.19,-2.3841,35.8,358,123.74
58,839,94,30,300,63.248
58,304.42,-2.8346,42.493,424.93,56.415
59,969.26,7.1523,35.8,358,53.808
60,503,38,30,300,109.55
60,550.35,193.66,17.815,178.15,53.644
61,79,65.607,35.8,358,84.877
61,247.79,-2.8346,42.493,424.93,82.91
61,538.11,102,30,300,73.422
61,571.5,198.42,17.815,178.15,66.947
61,807,110,30,300,61.798
62,503,62,30,300,139.83
62,395.04,-2.8346,50.505,505.05,122.96
62,564.42,145.41,25.253,252.53,121.28
62,707.09,196.24,21.186,211.86,81.722
62,1103.2,-3.3645,50.505,505.05,68.15
63,1103,45.421,30,300,136.02
64,1056.1,119.44,25.253,252.53,117.54
64,882.82,231,17.815,178.15,51.015
65,100.21,134,30,300,122.21
65,447,99.252,30,300,112.35
65,388.87,134.12,21.186,211.86,109.32
65,511,38.692,35.8,358,102.7
65,543.5,191,25.253,252.53,92.937
65,342.69,7.1523,35.8,358,83.491
65,227.37,23.551,50.505,505.05,62.264
65,1191.6,92.523,25.253,252.53,58.678
66,374.62,174.65,21.186,211.86,100.15
