7,151.39,27.327,23.184,417.31,58.598
7,827.5,131,15,270,54.22
8,1104,25.091,25.253,454.55,58.414
8,435.5,139,15,270,52.667
9,969.26,-1.6822,25.253,454.55,96.809
10,275.37,-1.6822,25.253,454.55,86.938
11,1022.2,-1.6822,25.253,454.55,75.041
12,227.37,-1.5451,25.253,454.55,90.688
13,949.05,-1.5451,25.253,454.55,78.885
14,302.22,-1.6822,25.253,454.55,94.115
17,954.06,75,17.815,320.67,47.675
18,304.74,76.403,19.43,349.74,47.121
23,965.65,32.471,21.186,381.36,68.762
24,289.86,16.996,23.184,417.31,47.699
26,983.5,123,15,270,31.018
31,781.86,64.364,19.43,349.74,50.745
32,476.11,64.364,19.43,349.74,57.262
33,889.66,-1.5451,23.184,417.31,59.015
34,357.87,-1.6822,25.253,454.55,63.988
35,1225.3,3.5644,25.253,454.55,62.954
35,745.21,94.909,16.358,294.44,33.239
36,19.368,-1.6822,27.574,496.32,54.592
36,519.5,95,15,270,36.925
37,895.16,-1.6822,25.253,454.55,63.864
38,356.21,-1.6822,25.253,454.55,64.844
38,567.5,91,15,270,43.428
39,751.5,47,15,270,65.687
39,775.5,20.727,16.358,294.44,43.975
39,159.5,155,15,270,42.229
40,507.5,42.545,16.358,294.44,68.287
40,487.9,3.2727,17.815,320.67,44.561
41,723.41,103,16.358,294.44,80.519
42,535.5,99,16.358,294.44,82.547
43,852.56,-1.6822,27.574,496.32,88.38
43,647.5,155,15,270,31.102
44,394.88,-1.5451,27.574,496.32,87.017
45,746.95,-1.5451,25.253,454.55,98.737
45,881.37,-2,32.751,589.52,68.145
46,500.1,-1.5451,27.574,496.32,96.157
46,359,-2,30,540,68.296
47,869.96,3,23.184,417.31,31.571
48,381.61,3.8849,27.574,496.32,68.366
55,111.5,55.636,16.358,294.44,75.641
56,1146.4,60,16.358,294.44,53.915
59,243.5,75,15,270,30.783
61,122.89,3.5644,17.815,320.67,39.829
62,535.5,131,15,270,42.691
62,1139.3,3.5644,17.815,320.67,31.349
63,268.83,74.851,19.43,349.74,75.484
64,987.31,68.727,19.43,349.74,70.786
67,1117.5,4.6352,25.253,454.55,41.916
68,127.16,-2.1818,32.751,589.52,64.633
71,284.38,89.109,17.815,320.67,52.275
72,977.81,84.356,17.815,320.67,32.709
77,858.28,-1.8367,27.574,496.32,92.093
78,393.2,-1.8367,27.574,496.32,95.278
