4,976.23,-1.5451,23.184,417.31,47.205
7,155.5,31,15,270,86.218
7,827.5,143,15,270,81.385
8,435.5,155,15,270,71.213
8,1107.5,31,15,270,54.348
9,887.5,159,15,270,98.416
9,976.95,15.529,21.186,381.36,96.423
10,283.67,-1.5451,23.184,417.31,79.663
10,1006.9,99.273,16.358,294.44,36.267
10,375.5,159,15,270,35.553
11,1030.1,70.099,17.815,320.67,85.659
12,231.5,139,15,270,87.712
13,954.35,26.824,21.186,381.36,96.085
14,304.46,-1.4118,21.186,381.36,100.24
17,959.5,139,15,270,60.9
18,304.74,108,16.358,294.44,67.449
23,967.5,35,15,270,48.51
24,296.04,35.536,23.184,417.31,49.973
25,283.5,103,15,270,57.261
26,983.5,103,15,270,49.682
29,19.5,107,15,270,84.459
30,1243.5,91,15,270,70.232
31,784.46,68.727,16.358,294.44,63.794
32,479.5,91,15,270,79.505
33,888.42,-1.6822,25.253,454.55,57.005
34,364.06,10.815,23.184,417.31,68.852
34,1183.5,87,15,270,48.944
35,745.08,55.842,17.815,320.67,67.41
35,1232,5.0467,25.253,454.55,54.212
36,517.11,60.594,17.815,320.67,67.753
36,21.149,5.5102,27.574,496.32,40.771
37,895.16,5.0467,25.253,454.55,44.529
38,357.87,-1.5451,23.184,417.31,56.174
38,567.5,91,15,270,48.25
39,755.5,63,15,270,64.906
39,775.5,19,15,270,63.515
39,163.5,155,15,270,33.091
40,511.5,47,15,270,70.391
40,491.5,11,15,270,65.189
40,1103.5,147,15,270,58.568
41,727.5,135,15,270,113.17
41,659.5,111,15,270,56.82
42,539.5,131,15,270,93.315
42,603.5,127,15,270,60.764
42,1187.5,91,15,270,30.837
43,863.5,51,15,270,102.73
44,400.68,-1.0909,16.358,294.44,96.119
44,591.5,179,15,270,34.793
45,754.58,-1.1881,17.815,320.67,101.99
46,507.5,19,15,270,82.409
47,982.56,41.584,17.815,320.67,58.085
47,874.95,-1.6822,25.253,454.55,49.909
47,1039.5,139,15,270,34.311
48,279.63,27.327,17.815,320.67,41.478
48,382.61,4.6352,23.184,417.31,39.954
48,156.14,60.594,17.815,320.67,35.283
48,131.5,123,15,270,30.969
51,183.5,103,15,270,39.093
52,1079.5,115,15,270,55.54
53,118.14,55.842,17.815,320.67,30.967
54,1144,51.089,17.815,320.67,38.129
55,112.84,64.364,16.358,294.44,99.429
56,1150.8,60,16.358,294.44,87.732
57,195.5,75,15,270,31.071
59,243.68,86.182,16.358,294.44,48.464
59,279.5,143,15,270,43.573
60,1019.5,59,15,270,36.922
62,1142.1,20.727,16.358,294.44,32.095
63,268.83,66.043,19.43,349.74,87.594
64,989.44,68.727,16.358,294.44,74.113
68,131.49,-1.8367,27.574,496.32,41.584
71,284.38,89.109,17.815,320.67,83.192
72,976.35,103.64,16.358,294.44,67.609
77,863.5,11,15,270,99.84
78,398.38,-1.295,19.43,349.74,102.28
79,431.5,139,15,270,100.86
80,835.5,143,15,270,91.744
80,311.5,163,15,270,32.595
81,470.46,138.55,16.358,294.44,78.256
82,791.5,155,15,270,86.969
82,711.5,159,15,270,46.891
83,315.47,9.0647,19.43,349.74,71.584
84,943.05,4.2353,21.186,381.36,72.555
89,343.5,155,15,270,66.108
89,982.6,9.8824,21.186,381.36,60.764
90,279.19,14.245,19.43,349.74,61.795
90,915.5,171,15,270,43.121
93,307.5,143,15,270,35.154
93,828.07,112.36,16.358,294.44,34.991
93,119.5,143,15,270,34.403
94,435.57,108,16.358,294.44,54.2
94,955.5,155,15,270,43.986
94,1147.5,187,15,270,34.833
95,256.76,160.36,16.358,294.44,51.22
96,1007.5,155,15,270,67.305
99,775.5,147,15,270,38.291
99,487.5,187,15,270,34.828
100,487.5,147,15,270,64.421
100,463.5,139,15,270,32.707
101,759.5,155,15,270,65.04
102,503.5,91,15,270,39.872
105,466.1,116.73,16.358,294.44,74.868
105,241.84,-1.8367,27.574,496.32,34.753
106,795.5,123,15,270,80.588
106,419.5,207,15,270,37.255
107,143,6,30,540,39.467
108,1109.9,12.857,27.574,496.32,38.751
109,887.5,99,15,270,88.948
109,759.5,151,15,270,79.796
110,375.5,91,15,270,87.879
110,502.86,117.62,17.815,320.67,44.433
111,203.5,159,15,270,48.31
112,1059.5,123,15,270,51.235
112,647.5,167,15,270,51.05
113,747.5,187,15,270,53.868
114,519.5,179,15,270,35.753
115,419.5,167,15,270,33.796
116,847.5,159,15,270,50.033
116,559.5,3,15,270,33.012
117,87.5,131,15,270,49.993
118,1177,90.545,16.358,294.44,53.001
119,461.74,169.09,16.358,294.44,40.005
119,730.83,65.347,17.815,320.67,33.27
121,418.13,86.182,16.358,294.44,50.592
122,845.52,94.909,16.358,294.44,48.334
125,750.77,55.683,19.43,349.74,34.996
126,509.71,38.182,16.358,294.44,46.901
127,448.65,112.36,16.358,294.44,38.54
128,814.99,116.73,16.358,294.44,44.778
129,841.32,-1.4118,21.186,381.36,39.522
130,417.48,-1.4118,21.186,381.36,44.746
132,1115.5,107,15,270,33.157
133,203.5,143,15,270,68.891
134,1063.5,139,15,270,50.928
135,745.08,55.842,17.815,320.67,46.654
135,64.872,103.64,16.358,294.44,44.591
135,1155.2,121.09,16.358,294.44,34.437
135,807.5,143,15,270,31.634
136,455.5,171,15,270,56.542
136,517.11,79.604,17.815,320.67,48.763
136,1196.3,98.614,17.815,320.67,48.581
137,1006.9,46.909,16.358,294.44,73.986
137,887.5,159,15,270,46.82
138,255.88,32.079,17.815,320.67,70.434
138,379.5,155,15,270,33.355
139,372.27,4.2353,21.186,381.36,54.46
139,471.5,191,15,270,32.443
140,787.5,143,15,270,51.042
140,886.53,38.118,21.186,381.36,41.408
141,435.5,151,15,270,70.503
141,687.5,127,15,270,54.598
141,727.5,203,15,270,32.388
142,831.5,131,15,270,81.41
142,575.5,127,15,270,60.108
143,495.5,151,15,270,56.328
143,327.06,-1.4118,21.186,381.36,53.167
144,935.06,-1.1881,17.815,320.67,54.599
144,771.5,159,15,270,44.957
145,459.5,123,15,270,69.333
145,287.51,9.8824,21.186,381.36,62.509
145,773.58,74.851,17.815,320.67,54.362
145,395.5,171,15,270,36.125
146,803.5,135,15,270,81.109
146,971.3,4.2353,21.186,381.36,60.193
146,488.61,74.851,17.815,320.67,54.987
146,867.33,129.82,16.358,294.44,37.697
147,422.49,108,16.358,294.44,41.196
147,767.5,123,15,270,35.85
148,836.8,108,16.358,294.44,49.504
148,496.63,99.273,16.358,294.44,30.81
149,361.43,20.727,16.358,294.44,68.381
150,903.5,7,15,270,58.14
150,417.37,13.069,17.815,320.67,32.839
153,753.94,108,16.358,294.44,99.506
154,509.71,108,16.358,294.44,91.939
155,965.65,4.2353,21.186,381.36,82.292
155,1023.5,151,15,270,45.039
155,751.5,155,15,270,30.047
156,289.86,-1.5451,23.184,417.31,55.775
156,968.74,-2.1818,32.751,589.52,41.541
157,899.5,147,15,270,96.997
157,595.5,71,15,270,79.262
157,163.18,72,21.186,381.36,55.455
158,367.5,123,15,270,112.79
158,667.85,50.504,19.43,349.74,89.155
158,1099.5,175,15,270,62.705
159,256.76,164.73,16.358,294.44,65.13
160,1003.5,147,15,270,69.571
161,447.5,167,15,270,60.196
162,819.5,147,15,270,64.082
165,395.5,107,15,270,51.259
165,655.5,127,15,270,43.209
166,871.69,99.273,16.358,294.44,53.57
166,607.5,111,15,270,45.865
167,1043.4,-1.6822,25.253,454.55,38.764
173,1186,72,21.186,381.36,84.55
173,907.5,151,15,270,74.903
173,239.5,167,15,270,73.088
173,355.5,195,15,270,36.39
173,803.5,171,15,270,32.059
174,77.085,97.122,19.43,349.74,92.978
174,1023.5,175,15,270,75.767
174,359.5,215,15,270,67.255
174,911.5,203,15,270,47.927
174,849.88,173.45,16.358,294.44,38.472
175,1002.5,77.455,16.358,294.44,112.06
175,11.594,4.6352,23.184,417.31,66.099
175,327.12,55.842,17.815,320.67,44.671
176,261.12,77.455,16.358,294.44,108.14
176,1242.1,10.815,23.184,417.31,69.805
176,935.06,46.337,17.815,320.67,50.238
177,995.5,123,15,270,81.429
177,327.5,111,15,270,50.114
177,887.5,195,15,270,36.684
177,431.5,115,15,270,31.473
178,271.5,131,15,270,70.033
178,935.5,119,15,270,65.841
178,78.411,9.8824,21.186,381.36,55.545
178,832.44,77.455,16.358,294.44,33.004
179,471.5,151,15,270,73.905
180,791.5,151,15,270,73.641
181,963.56,55.842,17.815,320.67,71.648
182,295.58,25.234,25.253,454.55,55.796
182,787.5,127,15,270,40.265
183,863.5,83,15,270,88.889
184,403.5,55,15,270,86.628
185,871.69,46.909,16.358,294.44,85.602
185,771.5,159,15,270,79.479
186,391.96,55.636,16.358,294.44,86.463
186,492.27,169.09,16.358,294.44,51.309
187,1215.5,163,15,270,60.374
188,47.5,139,15,270,73.723
189,745.21,169.09,16.358,294.44,39.949
190,519.5,179,15,270,35.491
190,403.5,131,15,270,31.288
191,735.58,84.356,17.815,320.67,79.822
191,1248.2,55.059,21.186,381.36,64.931
192,522.75,24.604,19.43,349.74,83.156
192,9.7166,50.504,19.43,349.74,79.034
193,849.57,79.604,17.815,320.67,116.37
193,703.5,139,15,270,86.745
194,412.62,84.356,17.815,320.67,117.06
194,563.5,159,15,270,90.033
195,727.5,127,15,270,71.809
195,1124.6,-1.8367,27.574,496.32,54.963
196,535.5,135,15,270,74.856
196,127.16,-1.6822,25.253,454.55,56.607
197,1027.8,9.8824,21.186,381.36,103.6
197,815.5,151,15,270,49.948
198,230.99,9.8824,21.186,381.36,111.73
198,447.5,115,15,270,45.551
199,1033,38.182,16.358,294.44,104.61
199,887.5,143,15,270,44.607
200,232.13,32.079,17.815,320.67,92.828
200,379.5,183,15,270,44.366
201,185.91,-1.295,19.43,349.74,116.94
202,1072.1,-1.295,19.43,349.74,99.84
203,389.89,45.421,25.253,454.55,70.249
203,1099.5,143,15,270,65.782
203,253.28,195.54,19.43,349.74,34.133
204,861.47,38.692,25.253,454.55,90.807
204,163.5,155,15,270,52.412
204,683.5,147,15,270,37.206
205,443.79,-1.6822,25.253,454.55,54.672
206,813.07,-1.4118,21.186,381.36,32.179
207,445.02,91.942,19.43,349.74,75.77
208,815.5,107,15,270,57.828
208,43.5,131,15,270,35.596
208,743.5,163,15,270,30.572
209,1107.5,195,15,270,78.012
209,219.5,51,15,270,71.81
210,159.5,187,15,270,80.057
210,1046.1,64.364,16.358,294.44,64.525
211,1019.5,139,15,270,124.88
212,247.5,139,15,270,130.07
215,98.164,4.6352,23.184,417.31,82.277
215,771.5,163,15,270,59.21
215,466.1,177.82,16.358,294.44,47.154
216,1161.7,4.6352,23.184,417.31,54.536
216,495.5,143,15,270,52.265
216,799.5,155,15,270,34.616
217,259.5,171,15,270,91.24
217,156.14,103.37,17.815,320.67,81.373
217,731.5,175,15,270,57.09
218,1002.5,160.36,16.358,294.44,103.42
218,1110.8,98.614,17.815,320.67,92.341
218,535.5,195,15,270,47.258
219,811.5,107,15,270,105.38
219,123.5,151,15,270,91.586
219,479.5,155,15,270,90.501
219,783.5,143,15,270,75.896
220,1139.5,155,15,270,123.12
220,450.63,-1.5451,23.184,417.31,106.73
220,479.5,131,15,270,103.64
220,787.5,139,15,270,87.021
