1,1177.3,162.35,21.186,211.86,63.604
2,773.89,173.27,30,300,62.824
3,485.3,188.91,21.186,211.86,108.22
3,915.5,143,17.815,178.15,65.424
4,423.58,86,35.8,358,156.96
4,1097.3,7.1523,42.493,424.93,94.726
4,387.5,239,15,150,51.993
5,266.27,-3.3645,50.505,505.05,157.98
5,999.56,94.588,25.253,252.53,146.22
5,369.68,153.08,25.253,252.53,137.58
5,27.5,183,15,150,43.356
5,771.5,247,15,150,37.268
6,1106,103.37,17.815,178.15,129.37
6,218.51,-2.8346,42.493,424.93,128.1
6,383.5,245.94,17.815,178.15,81.259
6,412.62,226.93,17.815,178.15,41.247
7,293.1,-2.8346,42.493,424.93,144.13
7,747.5,223,15,150,77.203
7,1061.7,145.41,21.186,211.86,56.957
7,365.12,217.43,17.815,178.15,38.854
7,487.5,231,15,150,36.326
8,411.5,179.29,21.186,211.86,103.78
8,1095.5,150.89,17.815,178.15,88.913
9,294.93,43.765,35.8,358,129.33
10,1090,95,21.186,211.86,67.003
10,1187.5,343,15,150,35.524
11,213.81,-2.8346,42.493,424.93,75.389
11,371.5,55,15,150,60.528
12,281.77,-2.8346,42.493,424.93,136.61
12,863.5,199,15,150,39.098
13,975,92.523,30,300,133.59
13,415.5,115,15,150,58.94
14,1106,145.41,25.253,252.53,102.28
14,298.63,-1.1881,21.186,211.86,89.941
15,1238.7,92.523,30,300,111.66
15,535.5,160.4,17.815,178.15,100.73
16,463.01,38.118,42.493,424.93,124.82
16,1104,155,25.253,252.53,61.41
17,1177.3,100.24,21.186,211.86,135.32
17,602.6,155,17.815,178.15,107.25
17,349.73,-2.8346,42.493,424.93,103.96
18,511,79.604,30,300,97.695
18,9.9115,-3.3645,50.505,505.05,80.8
19,558.32,72.336,25.253,252.53,122.76
19,349.73,-2.8346,42.493,424.93,106.73
19,1035.5,183,15,150,71.42
19,739.5,215,17.815,178.15,61.949
19,703.5,255,15,150,57.383
19,849.57,241.19,17.815,178.15,39.572
20,479,-2.8346,42.493,424.93,129.66
20,1095.6,128.47,21.186,211.86,113.31
20,716.59,184.16,21.186,211.86,81.369
