3,915.5,151,15,150,36.606
4,423.58,102,30,300,140.84
4,1095,6,42.493,424.93,120.45
5,266.27,-3.3645,50.505,505.05,149.87
5,999.5,94.588,21.186,211.86,128.56
5,372.27,179.29,21.186,211.86,88.244
6,213.89,-2.8346,50.505,505.05,151.85
6,1106,107,17.815,178.15,92.382
6,387.5,251,15,150,42.652
7,293.1,-2.8346,42.493,424.93,155.6
7,1063.3,146.36,25.253,252.53,47.957
7,747.5,235,15,150,38.123
8,411.83,190.59,21.186,211.86,74.739
8,1099.5,187,15,150,49.187
9,302.32,51.089,35.8,358,91.758
10,1091.8,91,17.815,178.15,86.147
10,423.58,139.63,25.253,252.53,35.606
11,225.34,3,21.186,211.86,51.696
11,369.87,51,17.815,178.15,50.746
12,285.37,-1.4118,35.8,358,120.16
13,973.13,78,35.8,358,124.7
13,419.5,119,15,150,35.022
14,298.63,-1.1881,17.815,178.15,100.16
14,1106,150.89,17.815,178.15,98.64
15,531.35,165.15,17.815,178.15,79.141
15,1238.7,85.794,25.253,252.53,42.501
16,463.01,36.832,42.493,424.93,147.91
16,1111.5,155,15,150,60.168
17,1178.1,79.065,25.253,252.53,115.71
17,597.85,151,17.815,178.15,115.47
17,349.73,-1.4118,42.493,424.93,114.69
18,504.42,46,30,300,120.06
18,9.9115,-3.3645,50.505,505.05,65.094
19,342.69,5.0467,42.493,424.93,133.5
19,564.42,46,30,300,107.01
19,703.5,231.68,17.815,178.15,76.062
20,484.21,5.0467,42.493,424.93,102.51
20,1101.3,112.71,25.253,252.53,101.68
21,524.63,86,30,300,159.45
21,597.85,105.98,25.253,252.53,118.5
21,1186.8,131.88,17.815,178.15,102.01
21,1139.5,191,15,150,50.611
22,383.72,-3.3645,50.505,505.05,171.76
22,587.5,198.42,17.815,178.15,116.22
22,615.28,151.06,21.186,211.86,61.821
22,955.5,163,15,150,42.955
23,485.66,-2.8346,42.493,424.93,147.04
23,348.63,-4,60,600,134.93
23,266.27,140.66,35.8,358,76.467
24,362.11,-3.3645,50.505,505.05,93.404
24,281.85,43.765,21.186,211.86,45
25,1083.8,122.82,25.253,252.53,110.32
25,927.5,184.16,17.815,178.15,83.819
26,1075.5,105.98,25.253,252.53,108.82
26,83.5,230.12,21.186,211.86,54.054
27,1140.8,91,21.186,211.86,54.882
27,279.5,203,15,150,50.018
27,343.5,183,15,150,36.651
28,1143,38,30,300,91.177
28,971.3,162.35,21.186,211.86,62.438
28,875.23,224.47,21.186,211.86,58.184
